timestamp,x,y,polarity
20100,80,80,0
20153,103,123,0
20245,127,35,1
20312,99,57,0
20615,99,57,0
20918,99,57,0
21056,4,10,0
21117,54,25,0
21199,93,113,1
21453,74,80,0
21561,97,56,0
21864,97,56,0
21983,9,127,0
22007,1,72,0
22010,61,36,0
22314,61,36,0
22337,53,81,0
22637,87,88,0
22881,97,81,0
22887,45,70,0
23135,97,40,0
23138,121,114,0
23139,17,30,0
23384,101,40,0
23414,62,30,1
23687,87,123,0
23990,87,123,0
24012,58,84,0
24315,58,84,0
24570,127,59,0
24592,127,33,1
24633,30,91,0
24750,92,66,0
25002,103,66,0
25305,103,66,0
25321,43,113,0
25624,43,113,0
25927,43,113,0
25972,100,36,0
26275,100,36,0
26405,5,32,0
26422,73,104,0
26725,73,104,0
26917,89,26,0
27113,110,26,1
27300,55,45,0
27521,27,73,0
27536,27,102,0
27839,27,102,0
28045,115,108,0
28348,115,108,0
28361,45,84,0
28380,58,97,0
28402,13,106,0
28443,45,70,0
28556,103,117,0
28860,103,117,0
29125,54,100,0
29428,54,100,0
29731,54,100,0
29811,85,38,0
29977,2,104,0
30280,2,104,0
30400,41,51,0
30704,41,51,0
30967,62,30,0
31270,62,30,0
31573,62,30,0
31877,62,30,0
32025,53,81,0
32082,49,86,0
32139,44,53,0
32427,44,85,0
32622,32,114,0
32720,52,11,0
33023,52,11,0
33143,8,66,0
33167,113,126,0
33276,93,72,0
33293,66,52,0
33362,103,59,0
33375,9,46,0
33606,44,53,0
33802,53,55,1
33932,60,93,0
34235,60,93,0
34362,50,50,0
34665,50,50,0
34903,98,55,0
34914,68,86,0
34921,68,92,0
35224,68,92,0
35411,62,24,0
35427,62,50,0
35669,116,12,0
35723,100,64,0
36026,100,64,0
36203,43,117,0
36371,0,117,0
36557,123,88,1
36668,99,123,0
36971,99,123,0
37064,88,75,0
37076,71,83,0
37379,71,83,0
37389,93,52,0
37692,93,52,0
37996,93,52,0
38196,71,27,0
38341,86,84,0
38415,99,123,0
38564,67,100,0
38622,46,49,0
38926,46,49,0
39229,46,49,0
39321,93,52,0
39470,43,113,0
39774,43,113,0
39952,71,27,0
39988,92,5,0
40291,92,5,0
40595,92,5,0
40683,49,63,0
40987,49,63,0
41178,22,79,0
41240,83,56,0
41401,71,27,0
41705,71,27,0
41773,73,108,1
41802,36,67,0
41912,101,45,0
42201,59,70,0
42504,59,70,0
42638,82,9,0
42942,82,9,0
43070,94,42,0
43374,94,42,0
43426,88,12,0
43452,88,37,0
43625,45,84,0
43812,104,25,0
43889,89,52,0
43945,17,71,0
43977,73,64,0
44281,73,64,0
44375,93,102,0
44477,65,52,0
44478,10,4,1
44781,10,4,1
44931,96,16,0
45024,14,78,0
45168,73,34,0
45223,80,9,0
45317,16,110,0
45363,40,10,0
45523,73,64,0
45715,93,6,0
45895,38,69,0
45917,44,58,0
45964,93,102,0
46207,89,78,0
46348,71,27,0
46464,86,84,0
46511,65,41,0
46814,65,41,0
47042,71,25,0
47052,71,77,0
47271,93,108,1
47309,36,67,0
47386,2,40,0
47450,50,103,0
47588,54,100,0
47723,84,24,0
47764,93,6,0
47773,93,52,0
47921,25,91,0
48224,25,91,0
48485,84,72,0
48788,84,72,0
48927,50,107,0
48962,43,114,0
49265,43,114,0
49277,111,126,0
49277,86,8,0
49359,72,35,0
49408,106,95,0
49433,106,107,0
49443,58,69,0
49480,58,79,0
49636,89,78,0
49918,51,90,0
49968,38,75,0
50074,26,110,0
50193,58,29,0
50212,17,26,0
50261,0,117,0
50399,58,49,0
50488,89,121,0
50630,89,52,0
50655,41,68,0
50721,6,16,1
50813,45,115,0
50844,57,30,0
50862,58,97,0
51165,58,97,0
51358,112,90,0
51639,30,4,0
51943,30,4,0
52156,84,24,0
52169,103,118,1
52472,103,118,1
52516,111,36,0
52628,104,79,0
52931,104,79,0
53013,54,53,0
53083,95,97,1
53209,55,66,0
53234,70,50,1
53434,101,45,0
53738,101,45,0
53799,84,72,0
54031,57,106,0
54160,73,35,0
54464,73,35,0
54681,64,38,0
54735,67,91,0
54912,64,73,1
54926,36,37,0
54927,67,89,0
54947,64,53,0
55092,12,36,0
55143,57,90,0
55184,50,79,0
55309,41,34,0
55483,109,48,0
55786,109,48,0
56020,58,97,0
56088,71,83,0
56213,89,52,0
56400,67,91,0
56426,91,74,0
56516,64,38,0
56621,101,1,0
56622,84,94,0
56673,49,14,0
56929,89,78,0
57167,121,67,0
57470,121,67,0
57504,92,25,0
57652,101,19,0
57789,40,57,0
58093,40,57,0
58396,40,57,0
58438,103,118,0
58441,27,2,0
58467,84,24,0
58541,43,38,0
58844,43,38,0
59147,43,38,0
59318,21,50,1
59375,21,77,0
59678,21,77,0
59686,45,70,0
59990,45,70,0
60293,45,70,0
60497,66,49,0
60653,102,47,0
60710,102,45,0
60815,45,101,0
60881,89,78,0
60968,45,27,1
61012,89,52,0
61059,89,121,0
61084,8,66,0
61233,8,42,0
61274,56,3,0
61363,19,66,0
61415,57,22,0
61618,111,69,0
61833,126,26,0
61939,103,51,0
62119,85,78,0
62422,85,78,0
62470,73,104,0
62556,100,123,0
62708,16,10,0
62712,99,86,0
62725,72,22,0
63007,9,122,0
63108,116,12,0
63411,116,12,0
63416,58,53,0
63720,58,53,0
63853,28,20,1
64088,73,104,0
64234,73,41,0
64519,9,122,0
64822,9,122,0
64853,93,102,0
64896,16,102,0
65194,30,36,0
65498,30,36,0
65801,30,36,0
66002,30,36,1
66085,30,45,0
66187,83,20,0
66490,83,20,0
66607,53,13,0
66628,84,61,0
66641,30,36,0
66737,45,77,0
67040,45,77,0
67042,44,85,0
67183,85,86,0
67382,85,5,0
67576,83,6,0
67614,30,45,0
67676,54,53,0
67979,54,53,0
68089,101,78,0
68355,58,79,0
68581,53,13,0
68799,89,96,0
68868,34,61,0
68977,89,78,0
69007,89,79,0
69269,70,98,0
69307,78,20,0
69610,78,20,0
69658,58,49,0
69767,41,68,0
70071,41,68,0
70374,41,68,0
70678,41,68,0
70732,50,99,0
70912,45,115,0
71215,45,115,0
71457,70,46,0
71748,43,38,0
71908,1,43,0
71956,1,32,0
72067,101,1,0
72073,50,99,0
72125,101,66,0
72336,101,45,0
72639,101,45,0
72879,53,104,0
73100,103,21,0
73158,103,123,0
73208,16,102,0
73420,41,78,0
73483,103,13,0
73487,83,78,0
73636,83,8,0
73752,27,33,1
73850,89,45,0
73886,66,51,0
73904,78,20,0
74150,20,118,0
74206,19,106,0
74265,84,50,0
74485,53,81,0
74583,83,104,0
74838,89,78,0
74938,85,86,0
75242,85,86,0
75545,85,86,0
75573,70,98,1
75784,38,98,0
75907,111,126,0
75990,103,14,0
76078,77,100,0
76178,14,69,0
76191,98,4,0
76250,53,118,0
76277,85,44,0
76459,78,58,0
76509,42,14,0
76594,115,72,0
76605,121,99,0
76908,121,99,0
76912,48,46,0
76915,48,83,0
77043,39,49,0
77347,39,49,0
77379,98,49,0
77546,89,52,0
77622,89,78,0
77756,34,92,0
77763,34,61,0
77857,53,118,0
77924,48,83,1
78086,85,78,0
78183,20,29,0
78208,105,45,0
78367,13,62,1
78468,93,1,0
78532,35,79,0
78602,58,79,0
78839,64,67,0
78870,64,73,1
79074,39,64,0
79235,103,123,0
79478,58,83,0
79579,51,28,0
79676,73,104,0
79979,73,104,0
80008,60,16,1
80284,41,51,0
80350,40,26,1
80402,5,57,0
80436,44,63,0
80495,49,92,0
80545,101,123,0
80559,67,100,0
80665,101,66,0
80763,53,118,0
81066,53,118,0
81269,80,9,0
81573,80,9,0
81788,105,45,0
81828,68,85,0
81943,34,89,0
82247,34,89,0
82550,34,89,0
82645,114,12,0
82720,102,36,0
83023,102,36,0
83155,80,9,0
83414,10,33,0
83642,31,13,0
83711,4,108,0
83842,45,70,0
83905,61,112,0
83916,48,88,1
84052,20,29,0
84077,4,19,0
84168,13,106,0
84387,103,57,0
84690,103,57,0
84898,21,91,0
84952,98,70,0
85255,98,70,0
85466,51,81,0
85628,99,86,0
85876,103,51,0
85887,30,121,0
86190,30,121,0
86432,18,94,0
86477,54,79,0
86780,54,79,0
87084,54,79,0
87161,73,64,0
87303,85,78,0
87331,41,78,0
87488,39,17,0
87493,41,88,0
87592,93,6,0
87895,93,6,0
88129,84,72,0
88282,45,70,0
88406,76,44,0
88483,64,67,0
88787,64,67,0
89090,64,67,0
89303,100,36,0
89606,100,36,0
89910,100,36,0
90213,100,36,0
90220,57,90,0
90524,57,90,0
90559,48,46,0
90764,2,104,0
90773,70,117,1
90813,39,75,0
91116,39,75,0
91419,39,75,0
91723,39,75,0
91920,126,14,1
92168,39,75,0
92266,19,41,0
92569,19,41,0
92873,19,41,0
92989,57,42,0
93072,83,78,0
93376,83,78,0
93679,83,78,0
93754,98,12,0
93884,113,79,0
93949,103,19,0
94252,103,19,0
94423,51,72,0
94564,51,58,0
94578,83,56,0
94739,37,103,0
94807,101,0,0
94825,101,59,0
95033,41,61,0
95057,30,121,0
95296,57,90,0
95600,57,90,0
95903,57,90,0
96206,90,48,0
96416,41,78,0
96477,41,61,0
96727,98,94,0
96793,80,57,0
96946,120,53,0
97000,44,3,0
97214,26,24,0
97286,90,48,0
97480,90,28,0
97515,83,64,0
97574,41,51,0
97877,41,51,0
98004,103,13,0
98049,98,67,0
98352,98,67,0
98355,71,27,0
98510,90,19,0
98813,90,19,0
99035,103,30,0
99186,89,87,0
99368,6,32,0
99628,51,72,0
99932,51,72,0
99992,51,58,0
100101,65,66,0
100404,65,66,0
100708,65,66,0
100822,45,100,0
101125,45,100,0
101219,93,89,0
101522,93,89,0
101723,62,35,0
102026,62,35,0
102095,112,115,0
102218,112,74,0
102300,85,2,0
102333,40,26,0
102634,78,49,0
102769,93,42,0
102904,57,56,0
102934,43,117,0
103018,43,114,0
103028,79,2,0
103034,99,116,0
103044,98,12,0
103285,121,124,0
103393,72,8,0
103563,117,114,0
103866,117,114,0
103936,78,76,0
103966,29,123,0
104069,57,56,0
104228,27,2,0
104264,88,92,0
104567,88,92,0
104578,99,43,0
104882,99,43,0
105159,121,68,0
105463,121,68,0
105553,109,19,1
105796,53,104,0
106100,53,104,0
106161,32,89,0
106451,25,101,0
106673,121,68,0
106782,91,68,0
107085,91,68,0
107150,64,98,0
107300,27,16,0
107604,27,16,0
107907,27,16,0
107932,83,56,0
107934,76,88,0
107939,83,78,0
108038,30,36,1
108092,47,55,0
108396,47,55,0
108699,47,55,0
109002,47,55,0
109221,41,47,0
109224,47,118,0
109527,47,118,0
109550,41,78,0
109653,103,57,0
109956,103,57,0
110005,80,75,0
110309,80,75,0
110612,80,75,0
110916,80,75,0
110978,0,98,0
111190,41,78,0
111419,41,61,0
111444,30,27,0
111490,112,115,0
111648,41,88,0
111849,85,14,1
111879,38,99,0
111896,93,102,0
112197,87,59,0
112234,54,100,0
112243,89,110,0
112421,111,76,0
112491,85,86,0
112732,41,78,0
113023,83,78,0
113109,51,35,0
113206,88,92,0
113298,88,104,0
113305,103,16,1
113368,83,21,0
113561,17,71,0
113571,45,101,0
113851,38,82,0
113965,82,58,0
114176,107,98,0
114230,97,38,0
114343,79,37,0
114646,79,37,0
114741,85,44,0
114911,111,116,0
115214,111,116,0
115216,8,66,0
115263,38,82,0
115567,38,82,0
115848,62,24,0
116032,24,39,0
116035,42,84,0
116078,34,61,0
116109,53,37,0
116413,53,37,0
116682,54,29,0
116811,25,101,0
116868,73,68,0
117069,88,92,0
117312,49,18,1
117337,49,86,0
117442,109,115,0
117554,44,70,0
117812,62,24,0
117815,47,84,0
117909,27,16,0
118212,27,16,0
118516,27,16,0
118819,27,16,0
119088,86,5,0
119302,41,68,0
119605,41,68,0
119871,51,68,0
120118,30,50,0
120422,30,50,0
120504,81,19,0
120535,98,74,0
120584,81,114,1
120888,81,114,1
121191,81,114,1
121257,84,61,0
121560,84,61,0
121660,82,11,0
121964,82,11,0
122267,82,11,0
122570,82,11,0
122874,82,11,0
123164,41,78,0
123467,41,78,0
123718,99,111,1
123816,98,74,0
123971,53,126,0
123985,16,5,0
124104,80,14,0
124161,112,37,0
124189,80,75,0
124493,80,75,0
124552,84,100,0
124856,84,100,0
125130,114,8,0
125178,101,4,0
125307,32,99,0
125431,97,8,0
125445,99,111,1
125459,99,99,0
125493,17,71,0
125796,17,71,0
125809,68,32,0
125967,46,83,0
126068,93,119,0
126217,73,27,0
126311,23,55,0
126614,117,85,0
126634,91,74,0
126937,91,74,0
127023,32,81,0
127053,25,101,0
127240,76,36,0
127268,76,26,0
127567,93,119,0
127710,68,40,0
127713,26,24,0
127784,82,58,0
128071,53,88,0
128120,32,49,0
128193,106,50,0
128484,92,111,0
128616,37,87,0
128698,87,59,0
128743,87,83,0
129046,105,45,0
129109,30,103,0
129234,111,116,0
129538,111,116,0
129585,39,40,0
129633,95,97,0
129828,85,14,0
129887,15,63,0
129945,86,46,0
130046,15,124,0
130195,21,108,0
130255,102,116,1
130558,102,116,1
130675,101,126,0
130689,76,74,1
130784,83,83,0
130805,100,29,0
131108,100,29,0
131328,35,104,0
131593,26,74,0
131878,77,69,0
131881,77,46,0
131899,62,78,0
132203,62,78,0
132430,27,64,0
132733,27,64,0
133026,71,27,0
133212,82,58,0
133310,100,59,0
133613,100,59,0
133917,100,59,0
134137,116,87,0
134222,49,79,0
134241,92,77,0
134244,100,36,0
134260,83,64,0
134564,83,64,0
134867,83,64,0
134902,84,100,0
135205,84,100,0
135365,16,50,1
135669,16,50,1
135751,6,38,0
135823,46,123,0
136127,46,123,0
136143,85,81,0
136241,4,108,0
136545,4,108,0
136848,4,108,0
137022,56,119,0
137061,109,19,0
137067,100,36,0
137239,103,10,0
137543,103,10,0
137717,99,43,0
137771,56,93,0
138074,56,93,0
138378,56,93,0
138446,40,54,0
138587,56,14,0
138598,51,80,0
138637,38,61,0
138940,38,61,0
139159,47,6,0
139233,69,43,0
139287,99,120,0
139293,8,47,0
139346,94,37,0
139649,94,37,0
139783,103,123,0
139834,89,45,0
139882,64,73,1
140130,26,67,0
140284,97,53,0
140391,84,61,0
140694,41,88,0
140814,57,54,0
140992,44,108,0
141295,44,108,0
141599,44,108,0
141687,19,106,0
141966,22,52,0
142088,85,78,0
142280,17,114,1
142286,21,15,0
142372,12,61,0
142480,18,72,0
142494,56,14,0
142627,49,70,0
142646,89,45,0
142778,93,102,0
142794,49,78,0
142875,22,0,1
143178,22,0,1
143191,83,68,0
143494,83,68,0
143596,46,110,0
143701,82,46,0
143762,40,60,0
143875,12,102,0
144000,57,42,0
144010,2,3,0
144054,65,62,0
144084,49,78,0
144156,61,1,0
144184,62,73,0
144204,37,101,0
144249,12,36,0
144284,113,45,0
144381,89,45,0
144383,4,111,0
144619,26,67,0
144707,112,20,0
145011,112,20,0
145220,62,24,0
145242,109,72,0
145306,49,78,0
145609,49,78,0
145913,49,78,0
145975,55,105,0
146279,55,105,0
146328,101,4,0
146533,86,5,0
146673,99,43,0
146758,92,75,0
146923,51,70,0
147227,51,70,0
147530,51,70,0
147834,51,70,0
147986,26,67,0
148290,26,67,0
148419,86,53,0
148544,93,102,0
148847,93,102,0
149009,76,84,0
149312,76,84,0
149585,14,105,0
149888,14,105,0
150002,76,58,0
150305,76,58,0
150609,76,58,0
150790,41,51,0
151041,92,97,0
151344,92,97,0
151648,92,97,0
151819,20,12,0
152123,20,12,0
152426,20,12,0
152485,86,5,0
152649,99,116,0
152953,99,116,0
153102,103,8,0
153405,103,8,0
153551,92,40,0
153647,123,120,0
153714,53,37,0
153828,26,110,0
153974,94,112,1
154095,72,38,0
154331,15,76,0
154635,15,76,0
154750,112,40,0
154910,66,41,0
155213,66,41,0
155289,84,75,0
155296,16,50,1
155403,44,75,0
155706,44,75,0
156010,44,75,0
156059,52,61,0
156362,52,61,0
156369,41,46,0
156455,84,75,0
156504,26,24,0
156646,56,110,0
156725,10,110,0
156748,20,3,0
156778,21,126,0
156804,39,102,0
156871,13,45,0
157008,70,38,0
157253,49,78,0
157256,89,78,0
157395,48,45,0
157452,4,16,0
157520,96,42,0
157594,110,80,0
157606,44,108,0
157612,93,119,0
157827,96,15,0
157865,56,106,0
157955,45,73,0
158258,45,73,0
158301,112,115,0
158343,84,61,0
158352,84,72,0
158412,84,8,0
158554,60,34,0
158580,80,38,0
158800,39,56,0
158827,39,126,0
158842,103,14,0
158940,13,106,0
158965,109,48,0
158980,16,50,1
159260,13,2,0
159563,13,2,0
159867,13,2,0
160170,13,2,0
160369,58,92,0
160370,125,107,1
160388,44,75,0
160623,49,78,0
160722,43,84,0
160746,93,106,0
160822,93,56,0
160909,83,21,0
161212,83,21,0
161247,87,75,0
161551,87,75,0
161581,51,109,0
161744,45,115,0
161860,4,104,0
162021,54,91,0
162032,49,70,0
162335,49,70,0
162532,53,88,0
162718,3,22,0
162726,98,11,0
162895,98,4,1
163035,74,77,0
163272,37,34,0
163480,109,13,0
163784,109,13,0
163863,16,94,0
164049,42,74,0
164052,96,42,0
164356,96,42,0
164459,74,77,0
164619,44,70,0
164923,44,70,0
165073,55,105,0
165354,79,2,0
165435,21,54,0
165593,101,1,0
165820,101,19,0
165955,38,111,1
166216,86,51,0
166519,86,51,0
166678,116,89,0
166786,98,94,0
166868,75,122,0
167108,14,91,0
167171,1,75,0
167414,101,19,0
167680,49,14,1
167984,49,14,1
168139,86,39,0
168157,32,26,0
168212,64,53,0
168227,64,41,0
168531,64,41,0
168834,64,41,0
168931,58,35,0
168947,58,125,0
168986,56,110,0
169066,27,53,0
169115,13,3,0
169128,52,15,0
169150,55,73,0
169183,27,46,0
169410,67,72,0
169485,109,33,0
169513,67,48,1
169661,32,38,0
169836,38,106,0
169947,30,82,0
169979,70,50,0
169983,54,22,0
170286,54,22,0
170590,54,22,0
170819,80,9,0
170822,60,51,0
171126,60,51,0
171133,89,78,0
171140,108,22,0
171237,98,59,0
171383,45,70,0
171409,70,50,0
171498,70,95,0
171520,117,12,0
171823,117,12,0
171892,13,38,0
172116,62,35,0
172263,26,24,0
172381,49,114,0
172685,49,114,0
172978,76,44,0
173018,72,77,0
173057,38,106,0
173109,72,48,0
173412,72,48,0
173480,68,0,0
173784,68,0,0
173844,101,43,0
174073,82,9,0
174104,42,105,0
174408,42,105,0
174420,7,124,0
174455,89,52,0
174512,19,110,1
174559,89,111,1
174575,16,10,0
174878,16,10,0
175181,16,10,0
175338,59,70,0
175387,87,70,0
175458,103,51,0
175555,21,12,1
175714,102,94,0
176017,102,94,0
176178,44,108,0
176422,19,90,0
176590,107,93,0
176894,107,93,0
177057,55,38,0
177171,41,90,0
177474,41,90,0
177529,26,24,0
177832,26,24,0
178066,124,29,0
178255,90,22,0
178309,86,4,0
178418,53,44,0
178721,53,44,0
178922,42,30,0
178997,68,94,0
179050,87,70,0
179109,22,60,0
179118,22,72,0
179366,16,94,0
179498,23,54,0
179635,9,122,0
179757,87,6,0
179960,86,39,0
180263,86,39,0
180283,99,30,0
180467,89,52,0
180661,61,76,0
180716,29,123,0
181019,29,123,0
181323,29,123,0
181397,64,40,0
181418,38,105,0
181444,38,106,0
181558,86,39,0
181807,64,56,1
181892,79,37,0
181898,47,117,0
182049,48,46,0
182159,93,109,0
182350,86,104,0
182653,86,104,0
182695,125,107,0
182836,84,100,0
183139,84,100,0
183234,61,3,0
183368,86,104,1
183671,86,104,1
183737,14,61,0
183812,32,112,0
184116,32,112,0
184291,21,126,0
184554,90,22,0
184690,52,20,1
184807,25,94,0
185111,25,94,0
185139,64,56,0
185442,64,56,0
185451,99,120,0
185584,52,20,0
185616,12,36,0
185920,12,36,0
186223,12,36,0
186527,12,36,0
186830,12,36,0
187133,12,36,0
187437,12,36,0
187498,48,46,0
187532,37,28,0
187550,127,111,0
187626,85,39,0
187644,42,75,0
187947,42,75,0
188028,118,74,1
188060,33,53,0
188200,103,14,0
188268,103,110,1
188272,27,20,0
188430,77,93,0
188471,44,108,0
188484,127,42,0
188497,42,105,0
188614,24,36,0
188910,75,33,1
189213,75,33,1
189440,51,58,0
189743,51,58,0
190046,51,58,0
190350,51,58,0
190653,51,58,0
190957,51,58,0
191056,93,51,0
191360,93,51,0
191663,93,51,0
191967,93,51,0
192057,127,40,1
192361,127,40,1
192538,30,74,0
192611,93,51,0
192848,0,117,0
192862,61,2,1
192905,105,45,0
193051,49,78,0
193318,21,108,0
193451,99,123,0
193531,30,91,0
193834,30,91,0
193985,26,64,0
194159,56,64,0
194462,56,64,0
194530,33,86,0
194643,30,74,0
194885,14,28,0
194915,87,63,0
195218,87,63,0
195255,16,21,1
195314,63,35,0
195435,99,43,0
195502,26,36,0
195584,18,103,0
195876,49,78,0
195915,44,70,0
196218,44,70,0
196229,45,27,0
196261,69,44,0
196366,99,123,0
196458,77,29,1
196618,56,117,0
196774,64,98,0
197078,64,98,0
197091,121,99,0
197394,121,99,0
197698,121,99,0
197854,56,110,0
198158,56,110,0
198461,56,110,0
198765,56,110,0
198923,49,78,0
199202,45,45,0
199367,19,90,0
199670,19,90,0
199974,19,90,0
200050,48,46,0
200103,16,89,0
200317,41,61,0
200408,81,19,0
200675,19,64,0
200751,53,104,0
200877,87,83,0
200908,87,6,0
201077,30,91,0
201119,71,27,0
201291,13,33,0
201298,48,46,0
201349,15,62,1
201652,15,62,1
201864,41,61,0
202004,25,50,0
202307,25,50,0
202350,114,17,0
202470,71,83,0
202513,30,4,0
202589,92,61,0
202892,92,61,0
203196,92,61,0
203499,92,61,0
203696,41,61,0
203713,53,104,0
203889,47,88,0
203983,80,29,0
204280,80,6,0
204583,80,6,0
204887,80,6,0
204949,57,26,1
205168,38,125,0
205174,38,116,0
205190,38,75,0
205494,38,75,0
205539,80,29,0
205691,106,30,0
205728,111,46,0
205895,58,28,0
206018,85,86,0
206263,85,23,0
206563,69,59,0
206778,109,85,0
207081,109,85,0
207337,49,78,0
207485,72,8,0
207507,22,0,0
207570,15,76,0
207680,41,31,0
207984,41,31,0
208287,41,31,0
208591,41,31,0
208818,26,33,0
208903,49,78,0
209207,49,78,0
209380,59,90,0
209567,48,34,0
209711,58,28,0
210014,58,28,0
210303,56,117,0
210606,56,117,0
210909,56,117,0
211019,120,112,0
211186,55,105,0
211218,55,112,0
211249,9,122,0
211331,95,44,0
211356,39,64,0
211396,80,6,0
211629,62,54,0
211667,65,74,0
211797,27,79,0
211839,7,70,0
211949,91,61,0
212206,86,17,1
212469,86,19,0
212571,121,116,1
212875,121,116,1
213028,41,33,0
213035,84,24,0
213339,84,24,0
213367,27,11,1
213473,1,38,0
213644,83,10,0
213789,106,4,0
213903,43,50,0
213960,48,75,0
214167,119,44,0
214199,119,20,0
214502,119,20,0
214760,48,53,0
214804,63,119,1
214890,26,92,0
214981,65,82,0
215285,65,82,0
215383,91,18,0
215687,91,18,0
215724,81,72,0
215956,87,63,0
215977,42,105,0
216135,38,105,0
216182,39,105,0
216435,123,83,0
216515,123,54,0
216547,59,106,0
216579,107,22,0
216644,57,32,0
216748,44,47,1
216767,44,75,0
216776,99,106,0
216804,63,94,0
216807,85,3,0
216878,85,93,0
216879,89,108,0
216923,35,52,0
217073,15,103,0
217124,48,46,0
217233,48,47,0
217398,48,93,0
217483,38,105,0
217492,36,68,0
217613,68,85,0
217673,68,67,0
217742,86,46,0
217839,63,94,0
217936,63,80,0
218082,62,34,0
218225,33,86,0
218237,84,61,0
218238,33,61,1
218253,84,16,0
218272,77,41,0
218428,66,89,0
218474,65,82,0
218599,62,68,0
218681,93,102,0
218836,98,74,0
218914,85,3,0
218993,64,67,0
219116,99,30,0
219134,37,34,0
219182,17,91,1
219246,2,117,0
219290,93,108,1
219304,2,104,0
219397,81,12,0
219505,36,67,0
219591,104,1,0
219709,30,31,0
219862,103,14,0
220075,65,82,0
220115,45,115,0
220140,65,104,0
220265,41,61,0
220296,98,59,0
220469,92,23,0
220538,9,126,0
220594,101,123,0
220604,0,63,0
220631,67,66,1
220806,54,100,0
220847,99,30,0
220942,39,62,0
220985,26,74,0
221036,123,22,1
221181,85,86,0
221358,117,77,0
221384,119,33,0
221416,68,85,0
221719,68,85,0
221761,83,68,0
222064,83,68,0
222368,83,68,0
222382,18,104,0
222428,80,93,1
222505,61,36,0
222520,57,42,0
222605,61,39,0
222857,119,54,0
222981,46,52,0
223052,119,84,0
223352,72,42,0
223357,72,45,0
223521,18,103,0
223586,36,42,0
223678,21,54,0
223722,38,121,0
223803,55,41,0
223836,55,42,0
223873,121,79,0
223899,49,126,0
223994,49,79,0
224007,42,105,0
224068,34,79,0
224089,68,13,0
224277,72,70,0
224358,65,16,0
224387,78,4,0
224487,65,90,0
224602,24,20,0
224906,24,20,0
224978,25,67,0
225282,25,67,0
225303,74,77,0
225607,74,77,0
225754,85,23,0
226012,121,79,0
226019,68,85,0
226097,21,50,0
226401,21,50,0
226450,108,70,0
226466,38,112,0
226579,88,75,0
226757,68,98,0
227061,68,98,0
227310,72,38,0
227532,65,74,0
227543,23,103,0
227845,41,78,0
228109,70,34,0
228287,104,7,0
228516,35,47,0
228535,72,121,0
228838,72,121,0
229035,46,22,1
229064,97,10,0
229346,126,23,0
229396,73,41,0
229591,18,103,0
229775,89,60,0
229890,33,12,1
230025,96,9,0
230328,96,9,0
230355,62,54,0
230478,47,44,0
230486,47,117,0
230522,125,81,0
230629,103,3,1
230699,123,88,0
230948,19,66,0
230979,62,68,0
231096,73,68,0
231342,18,104,0
231353,96,90,0
231423,71,0,0
231451,93,108,1
231469,103,23,0
231497,61,59,0
231524,34,123,0
231593,72,45,0
231685,89,65,0
231711,89,7,0
232015,89,7,0
232038,107,94,1
232310,4,41,0
232416,43,109,0
232535,126,56,0
232771,65,90,0
232827,72,45,0
232954,77,122,0
232973,96,11,0
