timestamp,x,y,polarity
2900177,103,94,0
2900188,3,19,0
2900190,28,69,0
2900222,28,72,0
2900317,30,89,0
2900620,30,89,0
2900924,30,89,0
2901004,89,117,0
2901308,89,117,0
2901429,61,18,0
2901542,15,86,1
2901555,84,36,0
2901556,109,88,0
2901859,109,88,0
2901867,42,43,0
2902114,19,54,0
2902144,28,56,0
2902167,26,110,0
2902275,52,44,0
2902579,52,44,0
2902594,31,101,0
2902653,82,96,0
2902776,26,126,0
2902872,79,126,0
2903175,79,126,0
2903338,27,63,0
2903375,71,102,0
2903636,119,110,0
2903684,19,46,1
2903722,33,21,0
2903894,116,75,1
2903895,116,75,1
2903983,40,44,0
2904262,42,108,0
2904565,42,108,0
2904869,42,108,0
2905172,42,108,0
2905233,50,117,0
2905379,109,85,0
2905682,109,85,0
2905763,117,99,0
2905959,9,78,0
2906074,86,86,0
2906081,86,126,1
2906174,5,70,0
2906347,58,104,1
2906466,81,125,0
2906634,31,119,0
2906674,96,56,0
2906926,27,19,0
2907000,111,94,0
2907293,14,93,1
2907435,84,103,0
2907709,40,94,1
2907734,119,68,1
2907760,103,51,0
2907865,106,54,0
2907895,112,21,0
2908020,107,65,0
2908037,51,21,1
2908055,70,80,0
2908062,51,36,0
2908083,15,64,0
2908386,15,64,0
2908644,26,5,1
2908819,33,109,0
2908883,39,40,1
2908953,3,41,0
2908976,35,79,1
2909059,93,32,0
2909123,111,73,0
2909124,10,33,1
2909281,35,84,0
2909347,27,63,0
2909651,27,63,0
2909802,59,23,0
2909954,59,5,0
2910204,43,20,1
2910323,2,77,1
2910501,7,125,0
2910503,15,86,0
2910518,91,18,1
2910525,26,47,0
2910828,26,47,0
2910920,50,26,1
2910962,125,25,0
2911120,91,18,0
2911341,108,81,0
2911644,108,81,0
2911645,105,10,0
2911885,111,64,0
2912189,111,64,0
2912189,112,28,0
2912246,5,13,0
2912288,88,106,0
2912295,52,122,0
2912436,14,116,0
2912618,83,5,0
2912922,83,5,0
2913225,83,5,0
2913528,83,5,0
2913832,83,5,0
2913863,86,6,0
2914080,11,24,1
2914111,53,13,0
2914265,24,71,0
2914365,10,33,0
2914517,111,73,0
2914821,111,73,0
2915124,111,73,0
2915197,26,47,0
2915266,65,74,0
2915419,46,116,0
2915723,46,116,0
2915938,69,80,0
2916000,87,127,0
2916098,111,104,0
2916401,111,104,0
2916615,46,123,1
2916697,55,42,0
2916954,125,48,0
2916964,85,34,0
2916966,107,113,0
2917058,26,64,0
2917361,26,64,0
2917396,50,86,1
2917500,46,2,0
2917605,96,121,0
2917886,103,106,0
2917903,46,123,0
2917968,4,120,0
2917980,103,58,0
2918014,19,30,0
2918052,4,114,1
2918059,41,101,0
2918120,89,76,0
2918154,57,14,0
2918181,52,124,0
2918194,52,50,0
2918203,41,42,0
2918225,63,54,1
2918235,68,95,0
2918238,90,123,0
2918239,68,33,0
2918282,78,51,0
2918358,35,84,0
2918416,48,20,0
2918462,76,54,1
2918471,105,87,0
2918603,76,120,0
2918613,100,85,0
2918624,28,54,0
2918668,107,44,0
2918881,17,97,0
2918929,89,125,0
2919140,126,109,0
2919187,25,33,0
2919387,7,50,0
2919622,29,102,0
2919926,29,102,0
2919961,52,20,1
2919973,121,13,0
2920000,110,3,1
2920192,65,15,0
2920329,89,125,0
2920633,89,125,0
2920801,52,20,0
2921047,95,6,1
2921216,96,121,0
2921279,96,71,0
2921332,33,92,0
2921361,121,13,1
2921433,39,40,0
2921490,26,116,0
2921532,19,100,1
2921641,39,121,0
2921694,75,105,0
2921997,75,105,0
2922228,99,96,0
2922531,99,96,0
2922650,6,110,0
2922905,5,49,0
2923066,30,45,0
2923369,30,45,0
2923673,30,45,0
2923806,50,46,0
2923817,7,50,0
2923832,24,34,0
2923856,67,24,0
2923902,51,100,0
2923966,70,94,0
2924039,106,119,0
2924043,110,114,0
2924178,46,123,0
2924247,106,52,0
2924412,107,65,0
2924418,107,3,0
2924445,2,9,0
2924497,89,125,0
2924513,6,110,0
2924561,116,95,0
2924721,2,89,0
2924777,116,51,0
2925020,50,81,0
2925034,2,51,0
2925058,122,125,0
2925102,56,80,1
2925405,56,80,1
2925593,81,119,0
2925706,106,86,0
2925862,26,72,0
2925933,40,6,0
2926058,54,58,1
2926120,32,50,1
2926188,103,126,1
2926269,103,62,0
2926411,76,31,0
2926715,76,31,0
2926828,50,81,0
2926897,88,12,0
2927201,88,12,0
2927293,56,111,1
2927490,17,83,0
2927535,14,123,1
2927720,79,21,1
2927797,26,72,0
2927899,36,48,0
2927982,82,92,0
2928032,36,54,0
2928152,50,7,0
2928179,27,63,0
2928237,36,106,0
2928276,96,121,0
2928293,107,98,0
2928377,46,116,0
2928680,46,116,0
2928856,36,48,1
2928856,36,48,1
2928867,79,21,0
2928907,91,90,0
2928985,84,64,0
2929045,26,72,0
2929330,30,45,0
2929359,5,65,1
2929500,71,102,0
2929507,9,57,0
2929781,63,109,0
2929828,63,121,0
2930131,63,121,0
2930249,89,78,1
2930552,89,78,1
2930856,89,78,1
2930923,112,67,0
2931056,96,10,0
2931161,89,78,0
2931186,53,111,1
2931490,53,111,1
2931700,107,95,0
2931701,60,7,1
2932004,60,7,1
2932067,125,54,1
2932112,36,108,0
2932134,67,56,0
2932191,31,101,0
2932403,86,126,0
2932638,76,54,0
2932875,17,83,0
2932925,116,107,1
2933229,116,107,1
2933264,36,40,0
2933267,41,77,0
2933324,24,73,0
2933542,125,54,0
2933564,107,95,0
2933705,85,22,0
2933779,116,95,0
2933840,60,55,0
2933857,32,58,0
2934160,32,58,0
2934232,125,51,1
2934440,26,72,0
2934450,41,34,1
2934493,99,102,0
2934536,8,69,0
2934595,0,46,0
2934637,31,91,0
2934653,96,8,0
2934675,35,70,0
2934839,57,119,0
2934940,59,78,0
2934945,116,16,1
2935249,116,16,1
2935272,116,116,1
2935489,41,34,0
2935581,116,80,1
2935602,28,77,0
2935848,83,23,1
2935922,72,102,1
2936018,116,16,0
2936322,116,16,0
2936416,64,56,1
2936427,117,121,1
2936626,126,86,1
2936650,29,81,0
2936658,122,115,0
2936757,96,48,0
2936780,122,109,0
2936855,96,95,0
2937005,63,109,0
2937088,31,83,0
2937392,31,83,0
2937593,41,73,0
2937682,84,94,0
2937683,40,97,0
2937834,84,116,0
2937920,56,113,0
2937968,22,124,1
2938133,100,98,0
2938202,41,70,0
2938322,27,34,0
2938356,116,90,0
2938373,121,16,0
2938457,96,102,0
2938460,63,109,0
2938470,121,52,0
2938766,37,99,1
2938814,78,102,0
2938989,122,85,0
2939020,56,1,0
2939163,50,26,0
2939466,50,26,0
2939480,64,56,0
2939496,103,62,0
2939522,35,52,0
2939664,72,16,0
2939755,52,60,0
2939913,92,67,0
2940216,92,67,0
2940370,26,126,0
2940673,26,126,0
2940718,19,124,0
2940846,67,56,0
2940925,67,71,1
2940926,17,39,0
2941083,50,126,1
2941353,95,113,0
2941357,67,100,0
2941496,57,92,0
2941710,111,10,0
2941935,22,78,0
2942019,26,25,0
2942106,127,85,0
2942213,61,84,0
2942516,61,84,0
2942770,78,87,1
2942830,72,8,0
2942930,109,107,0
2943041,3,20,0
2943206,85,106,1
2943261,78,0,1
2943269,100,59,0
2943308,58,37,0
2943393,124,10,0
2943518,78,83,0
2943645,14,101,1
2943687,83,49,0
2943822,85,106,0
2943867,2,89,0
2944170,2,89,0
2944474,2,89,0
2944622,107,42,0
2944750,40,17,0
2944905,76,74,1
2945208,76,74,1
2945213,92,61,0
2945516,92,61,0
2945820,92,61,0
2946045,119,97,0
2946195,1,73,0
2946498,1,73,0
2946601,58,92,0
2946612,84,94,0
2946622,56,92,0
2946633,41,70,0
2946667,30,121,0
2946683,96,48,0
2946691,38,63,0
2946724,41,27,0
2946779,103,62,0
2946845,26,72,0
2947047,106,82,1
2947085,78,126,1
2947107,50,58,0
2947252,56,111,0
2947382,100,61,0
2947644,100,85,0
2947947,100,85,0
2948133,36,96,0
2948437,36,96,0
2948453,126,39,0
2948756,126,39,0
2948805,33,74,0
2949068,56,122,1
2949164,67,56,0
2949267,40,6,0
2949358,26,72,0
2949381,69,57,0
2949445,32,39,0
2949466,3,1,0
2949472,32,110,0
2949747,84,86,0
2949899,19,54,0
2949930,53,66,0
2950029,77,50,0
2950278,56,122,1
2950580,67,56,0
2950662,51,63,1
2950937,92,106,0
2951240,92,106,0
2951510,30,115,1
2951814,30,115,1
2952047,123,19,1
2952049,115,76,0
2952234,67,63,0
2952240,50,116,0
2952291,7,124,0
2952303,48,1,0
2952318,7,82,0
2952507,7,70,0
2952736,62,50,0
2952905,15,115,0
2952908,36,37,0
2953187,20,120,0
2953491,20,120,0
2953794,20,120,0
2953893,61,84,0
2953898,61,32,0
2953928,15,57,0
2954075,82,96,0
2954136,50,86,0
2954159,61,2,1
2954186,30,115,0
2954459,67,100,0
2954468,13,106,0
2954508,30,121,0
2954524,67,32,1
2954742,61,84,0
2954854,4,99,0
2954955,107,66,0
2955023,61,2,0
2955079,65,74,0
2955383,65,74,0
2955453,17,83,0
2955582,110,18,0
2955588,18,77,1
2955589,18,77,1
2955892,18,77,1
2955934,60,55,0
2956238,60,55,0
2956519,110,122,1
2956729,37,38,0
2956735,15,90,0
2956999,110,18,0
2957302,110,18,0
2957606,110,18,0
2957646,69,116,0
2957746,41,10,0
2957804,85,106,1
2957866,40,127,0
2957877,120,94,0
2957956,119,28,0
2957981,42,82,0
2958017,32,58,0
2958065,34,16,0
2958226,20,93,0
2958529,20,93,0
2958832,20,93,0
2959136,20,93,0
2959141,81,89,0
2959444,81,89,0
2959587,58,62,1
2959891,58,62,1
2959902,81,101,0
2960148,17,16,0
2960161,16,54,1
2960202,110,122,0
2960429,94,28,0
2960555,14,8,0
2960593,8,66,0
2960651,78,44,1
2960681,13,50,0
2960858,89,120,0
2960872,0,89,0
2960879,56,92,1
2960901,0,47,0
2961204,0,47,0
2961294,31,91,0
2961335,59,42,0
2961394,59,60,1
2961473,51,122,0
2961777,51,122,0
2961876,0,89,1
2962148,109,88,0
2962235,76,25,1
2962481,50,104,0
2962609,35,37,0
2962616,36,37,0
2962730,78,44,0
2962864,52,96,0
2962867,76,36,0
2963170,76,36,0
2963382,67,56,0
2963406,67,71,0
2963710,67,71,0
2964013,67,71,0
2964261,106,105,0
2964323,53,10,0
2964627,53,10,0
2964782,112,72,0
2964796,0,89,0
2964834,102,37,0
2964855,25,24,1
2964915,98,6,1
2965046,24,9,0
2965084,78,112,0
2965108,44,58,0
2965226,101,126,0
2965336,78,83,0
2965380,78,109,0
2965396,35,39,0
2965404,49,120,1
2965560,62,95,0
2965641,102,30,0
2965680,51,37,0
2965745,51,39,1
2965778,35,48,0
2966081,35,48,0
2966385,35,48,0
2966568,47,120,0
2966655,61,126,0
2966883,48,30,0
2966984,102,30,1
2967008,46,25,0
2967220,48,124,1
2967523,48,124,1
2967607,38,112,0
2967700,30,31,0
2967715,122,108,1
2968018,122,108,1
2968029,102,30,0
2968114,60,96,1
2968158,123,19,0
2968161,120,124,0
2968190,125,39,0
2968200,52,44,0
2968212,122,43,0
2968460,9,57,0
2968511,104,97,0
2968597,42,93,0
2968625,122,108,0
2968784,61,58,1
2969087,61,58,1
2969200,78,51,0
2969503,78,51,0
2969556,16,54,0
2969594,52,90,0
2969660,107,6,0
2969777,26,126,0
2969919,9,122,0
2970002,113,69,1
2970073,82,60,0
2970368,49,62,0
2970497,97,69,0
2970599,28,72,0
2970740,48,56,0
2970752,44,121,1
2970836,94,44,0
2971106,65,94,1
2971298,105,125,0
2971555,11,100,0
2971679,57,122,0
2971754,25,27,1
2971842,103,119,1
2971913,28,126,0
2972155,94,69,0
2972243,2,1,1
2972546,2,1,1
2972691,61,105,0
2972865,76,74,1
2973168,76,74,1
2973206,91,18,1
2973510,91,18,1
2973543,57,22,0
2973770,28,72,0
2973959,61,2,1
2974228,126,110,0
2974398,12,30,0
2974453,28,81,1
2974531,12,34,1
2974791,17,39,1
2975095,17,39,1
2975398,17,39,1
2975571,6,1,0
2975615,50,29,1
2975796,97,106,0
2975961,111,94,0
2976107,16,102,0
2976141,16,50,0
2976142,111,72,0
2976224,29,61,0
2976289,50,29,0
2976497,78,112,0
2976646,45,80,0
2976650,24,71,0
2976954,24,71,0
2977124,115,64,0
2977151,68,47,1
2977261,71,91,0
2977523,63,36,0
2977573,3,53,0
2977815,124,48,0
2978030,121,16,1
2978127,109,38,1
2978247,20,109,0
2978550,20,109,0
2978735,63,36,1
2978806,92,32,0
2979109,92,32,0
2979129,32,14,0
2979257,83,44,0
2979522,4,105,0
2979537,90,3,1
2979548,9,75,0
2979571,61,84,0
2979625,7,114,0
2979692,15,81,0
2979721,26,116,0
2979849,106,48,0
2980027,106,37,0
2980162,41,124,0
2980466,41,124,0
2980502,32,60,0
2980585,58,107,0
2980720,3,124,0
2980768,78,51,0
2980771,90,3,0
2980857,32,50,0
2981135,32,70,0
2981238,32,18,1
2981417,6,64,1
2981421,109,67,0
2981484,91,110,0
2981521,2,94,1
2981571,117,108,0
2981574,32,84,0
2981878,32,84,0
2981884,32,50,1
2981941,32,18,0
2981943,58,36,1
2982176,92,88,0
2982183,2,51,1
2982344,118,13,0
2982545,32,50,0
2982848,32,50,0
2983151,32,50,0
2983455,32,50,0
2983758,32,50,0
2984003,54,28,1
2984018,99,9,0
2984200,56,117,0
2984251,121,111,1
2984296,91,82,1
2984422,30,43,0
2984725,30,43,0
2984762,103,126,0
2985066,103,126,0
2985369,103,126,0
2985421,11,96,0
2985725,11,96,0
2985882,16,50,0
2985925,14,8,1
2986228,14,8,1
2986492,63,29,1
2986555,51,101,0
2986842,63,52,0
2987005,23,45,0
2987308,23,45,0
2987463,14,74,0
2987717,123,38,0
2987738,51,63,0
2988041,51,63,0
2988070,92,82,0
2988251,68,109,0
2988470,61,64,0
2988476,64,32,0
2988634,67,17,1
2988647,39,65,0
2988829,43,79,0
2988846,28,72,0
2989145,47,89,0
2989300,19,78,0
2989300,25,27,0
2989333,112,31,1
2989357,47,120,0
2989378,14,115,0
2989617,103,126,0
2989789,112,31,0
2990093,112,31,0
2990148,16,66,0
2990355,10,38,0
2990420,24,29,0
2990476,56,111,0
2990518,38,108,0
2990547,24,80,0
2990661,57,106,0
2990767,49,84,1
2990819,95,108,0
2990835,77,42,0
2990910,43,22,0
2991005,78,112,0
2991057,112,63,1
2991079,95,112,1
2991383,95,112,1
2991605,58,62,0
2991723,111,71,0
2991967,112,31,1
2992149,25,97,1
2992236,1,49,0
2992318,71,118,0
2992621,71,118,0
2992925,71,118,0
2992971,96,1,1
2993021,64,122,0
2993325,64,122,0
2993628,64,122,0
2993920,13,100,1
2993958,103,119,0
2994148,86,49,0
2994208,88,46,0
2994238,116,55,1
2994298,97,42,1
2994401,39,79,0
2994702,76,25,0
2994707,117,119,0
2994854,34,112,0
2994861,31,34,0
2994884,97,88,0
2994905,31,25,0
2994923,63,101,0
2994964,25,92,0
2995063,42,16,0
2995289,3,74,0
2995491,95,72,0
2995624,28,105,0
2995729,7,82,0
2995733,87,89,0
2995818,106,86,0
2995837,113,126,0
2996070,94,1,0
2996373,94,1,0
2996416,12,109,0
2996477,10,43,0
2996606,90,113,0
2996910,90,113,0
2997083,24,80,0
2997167,60,74,0
2997171,60,10,0
2997293,69,22,0
2997406,114,118,1
2997406,106,47,0
2997710,106,47,0
2997826,89,92,0
2997855,123,74,0
2998159,123,74,0
2998213,24,80,0
2998219,3,104,1
2998221,24,88,0
2998304,24,71,0
2998336,88,46,0
2998640,88,46,0
2998655,12,112,0
2998691,61,52,0
2998831,8,117,0
2998844,41,87,1
2998845,32,84,0
2999148,32,84,0
2999281,47,63,1
2999323,106,52,0
2999417,106,48,1
2999527,70,44,1
2999745,80,60,0
2999964,99,1,0
3000267,99,1,0
3000279,26,48,0
3000368,39,121,0
3000672,39,121,0
3000975,39,121,0
3001038,56,99,0
3001179,62,95,0
3001378,46,20,0
3001394,56,34,0
3001521,56,65,0
3001697,47,120,0
3001751,8,118,0
3001774,117,11,0
3001969,91,90,0
3002193,76,74,1
3002364,72,38,0
3002517,61,12,1
3002698,8,125,0
3002731,68,115,0
3002754,14,85,0
3002816,76,17,0
3003043,40,7,0
3003232,9,91,0
3003376,86,41,0
3003679,86,41,0
3003685,58,114,0
3003705,58,27,0
3003814,112,38,0
3004023,31,67,0
3004327,31,67,0
3004442,72,38,0
3004636,86,108,1
3004646,106,48,0
3004759,59,88,0
3005062,59,88,0
3005225,71,7,0
3005327,41,66,0
3005618,106,47,1
3005906,121,68,0
3005997,108,30,0
3006041,43,118,0
3006046,43,95,0
3006062,114,70,0
3006286,110,116,0
3006589,110,116,0
3006758,47,63,0
3006803,61,58,1
3006821,6,110,0
3006949,61,2,0
3007106,60,23,0
3007278,15,81,0
3007324,41,98,0
3007543,40,35,0
3007598,87,89,0
3007634,69,44,0
3007667,13,38,0
3007688,69,18,0
3007755,69,116,0
3007842,98,17,0
3007875,88,53,1
3007931,35,12,0
3007945,99,102,0
3008171,124,110,0
3008192,24,16,0
3008241,41,77,0
3008303,44,72,0
3008332,24,30,0
3008476,35,23,0
3008506,78,51,0
3008519,69,57,0
3008545,108,14,0
3008785,108,63,0
3008793,108,34,0
3008799,98,15,0
3008811,107,115,0
3009114,107,115,0
3009167,3,69,0
3009470,3,69,0
3009485,85,89,0
3009526,85,117,0
3009591,39,121,0
3009821,88,31,1
3010110,9,46,0
3010131,24,88,1
3010144,8,122,0
3010447,8,122,0
3010535,109,38,0
3010553,63,101,0
3010672,79,98,0
3010976,79,98,0
3011279,79,98,0
3011338,17,97,0
3011381,85,121,0
3011386,52,86,0
3011650,114,117,0
3011691,64,56,0
3011861,22,36,0
3012164,22,36,0
3012411,3,53,0
3012438,64,56,1
3012464,3,124,0
3012471,18,119,1
3012488,18,58,0
3012664,9,108,0
3012765,65,19,0
3012843,106,79,0
3012972,7,71,0
3013019,65,54,0
3013233,107,65,0
3013370,107,107,0
3013511,32,60,0
3013606,18,119,0
3013764,2,56,0
3013956,48,67,1
3014140,18,58,1
3014166,3,37,1
3014214,106,79,1
3014307,94,74,0
3014495,48,30,1
3014526,97,84,1
3014598,24,125,0
3014641,106,86,0
3014693,106,79,0
3014792,52,86,0
3014860,46,55,0
3014880,59,88,0
3014929,57,78,1
3014945,116,95,0
3015016,24,108,0
3015218,3,37,0
3015297,32,18,1
3015414,61,105,0
3015528,48,30,0
3015543,41,120,0
3015556,5,4,0
3015591,0,13,0
3015595,10,112,1
3015655,115,72,0
3015915,3,54,0
3016219,3,54,0
3016314,106,86,0
3016617,106,86,0
3016688,38,108,0
3016992,38,108,0
3017020,108,73,0
3017083,126,115,0
3017084,14,74,0
3017333,24,73,1
3017636,24,73,1
3017731,24,71,0
3017898,67,17,0
3018003,115,87,0
3018091,25,55,0
3018294,24,54,0
3018461,54,97,0
3018702,24,108,1
3018853,119,103,1
3019156,119,103,1
3019390,127,127,0
3019390,24,71,0
3019490,88,53,0
3019794,88,53,0
3020097,88,53,0
3020332,76,124,0
3020519,106,105,0
3020822,106,105,0
3020988,64,39,0
3021026,68,119,0
3021222,103,126,0
3021329,19,124,1
3021490,107,98,0
3021526,70,120,0
3021615,47,82,0
3021723,52,79,1
3021804,96,102,1
3021907,11,1,0
3021979,53,74,0
3022198,41,42,0
3022361,62,108,1
3022418,19,124,0
3022450,103,78,0
3022643,19,68,0
3022685,2,84,1
3022719,80,87,1
3022794,106,28,1
3023097,106,28,1
3023401,106,28,1
3023569,111,73,0
3023696,59,106,0
3023891,65,62,0
3023958,63,5,1
3024234,36,10,1
3024269,52,79,0
3024568,110,80,0
3024591,7,82,0
3024663,122,48,0
3024704,95,94,0
3024863,78,71,0
3024917,2,89,0
3024965,113,69,0
3024972,28,56,0
3025000,33,63,0
3025039,62,64,0
3025094,118,120,0
3025207,14,115,0
3025223,37,97,0
3025257,118,13,0
3025526,22,124,0
3025560,22,54,0
3025730,72,51,0
3025768,24,71,0
3025772,49,64,1
3025834,62,74,1
3025925,72,47,0
3026022,26,64,0
3026056,45,122,0
3026194,32,33,0
3026211,62,95,0
3026267,32,17,0
3026276,62,46,0
3026371,68,86,0
3026425,49,64,0
3026729,49,64,0
3026776,21,90,0
3027079,21,90,0
3027118,119,103,0
3027149,44,75,0
3027303,87,6,0
3027373,10,94,1
3027564,64,56,0
3027867,64,56,0
3028170,64,56,0
3028192,63,5,0
3028198,6,110,0
3028200,106,86,0
3028346,69,116,0
3028460,6,66,1
3028511,63,74,0
3028532,87,6,0
3028692,122,63,1
3028778,107,98,0
3028785,87,115,0
3028975,9,66,0
3029278,9,66,0
3029427,32,106,0
3029670,97,27,0
3029973,97,27,0
3030220,106,119,1
3030289,111,72,1
3030525,82,103,0
3030828,82,103,0
3030869,34,118,0
3030918,107,115,0
3031217,4,36,0
3031341,88,102,0
3031351,64,48,0
3031389,69,22,0
3031601,88,97,0
3031632,7,124,0
3031643,106,71,0
3031674,123,85,1
3031675,62,46,0
3031732,95,44,0
3031799,112,40,0
3031897,71,103,0
3031973,88,12,0
3032042,72,16,0
3032139,62,72,1
3032194,62,80,1
3032498,62,80,1
3032512,28,12,0
3032815,28,12,0
3033119,28,12,0
3033290,60,90,0
3033347,38,108,0
3033570,48,67,0
3033873,48,67,0
3034177,48,67,0
3034480,48,67,0
3034554,0,13,0
3034858,0,13,0
3034929,39,121,0
3035232,39,121,0
3035536,39,121,0
3035839,39,121,0
3036143,39,121,0
3036271,105,92,0
3036282,60,37,0
3036338,43,95,0
3036472,116,57,0
3036579,82,13,1
3036739,111,116,0
3036821,8,66,0
3036832,6,110,0
3036838,70,120,0
3036916,47,120,0
3036932,9,122,0
3037041,1,110,0
3037067,84,116,0
3037086,0,89,1
3037101,20,20,0
3037181,106,119,0
3037221,62,74,0
3037272,0,13,0
3037357,72,16,0
3037626,110,24,0
3037640,87,127,0
3037647,0,86,0
3037653,0,89,0
3037654,28,68,0
3037788,60,15,1
3037823,87,89,0
3037831,43,95,0
3037850,43,73,0
3037902,19,54,0
3038008,28,10,0
3038016,57,125,0
3038036,80,50,0
3038060,50,46,1
3038131,88,106,0
3038268,57,16,0
3038290,16,102,0
3038434,28,56,0
3038725,59,42,0
3038756,59,78,0
3038761,16,29,0
3039007,80,40,1
3039311,80,40,1
3039357,80,50,1
3039606,115,76,0
3039825,64,56,1
3039919,59,74,0
3039926,28,56,0
3040027,19,54,0
3040044,40,71,0
3040053,69,46,1
3040080,80,40,0
3040087,30,39,0
3040169,89,4,0
3040194,118,13,0
3040209,58,36,1
3040324,70,44,0
3040345,123,70,1
3040604,3,59,0
3040616,69,80,0
3040673,16,72,0
3040695,95,40,0
3040825,69,46,0
3041018,85,116,0
3041236,99,122,0
3041315,55,105,1
3041363,112,28,0
3041448,25,87,0
3041751,25,87,0
3041848,50,96,0
3041853,12,95,0
3041893,55,18,0
3041894,14,74,0
3041994,11,37,1
3042207,1,73,0
3042226,60,58,0
3042529,60,58,0
3042755,75,52,0
3042876,64,25,0
3043051,17,97,0
3043095,0,120,0
3043131,110,118,0
3043260,68,39,0
3043381,99,64,1
3043421,0,89,1
3043725,0,89,1
3043859,99,78,0
3044040,59,42,0
3044305,12,2,1
3044351,61,126,0
3044604,108,10,0
3044842,16,84,0
3044941,16,38,0
3045123,95,44,0
3045170,29,119,0
3045177,81,9,0
3045387,106,70,1
3045407,96,111,0
3045711,96,111,0
3045725,120,120,0
3045764,82,72,0
3046034,61,105,0
3046215,0,57,0
3046229,108,10,0
3046532,108,10,0
3046694,52,107,0
3046729,32,70,0
3046809,52,60,0
3046848,29,119,0
3046931,82,72,1
3047235,82,72,1
3047247,77,50,0
3047550,77,50,0
3047633,82,96,0
3047936,82,96,0
3048200,23,5,1
3048503,23,5,1
3048775,110,116,0
3048786,50,65,0
3049021,96,41,0
3049068,110,96,0
3049218,70,120,0
3049268,12,11,0
3049327,72,98,1
3049355,116,95,0
3049513,53,126,0
3049545,53,88,0
3049848,53,88,0
3050151,53,88,0
3050196,116,107,0
3050256,65,54,0
3050414,65,110,0
3050497,42,48,0
3050514,65,94,0
3050581,45,60,0
3050696,99,64,0
3050798,99,86,0
3050817,121,65,0
3050853,76,124,0
3050890,97,0,0
3050895,97,65,0
3050978,100,96,1
3050981,107,98,0
3051260,22,119,0
3051564,22,119,0
3051867,22,119,0
3051875,70,61,0
3051999,100,96,0
3052203,107,98,0
3052308,9,35,1
3052411,9,3,1
3052631,10,112,0
3052676,54,23,0
3052699,45,122,0
3052797,46,56,1
3052801,9,56,1
3052955,9,35,0
3053256,33,91,0
3053559,33,91,0
3053612,9,3,0
3053915,9,3,0
3054026,79,127,0
3054171,19,68,0
3054247,19,69,0
3054516,114,44,0
3054575,88,106,0
3054582,35,84,0
3054706,52,90,0
3054745,45,30,0
3055049,45,30,0
3055164,67,98,1
3055184,88,31,0
3055271,110,87,0
3055277,76,10,0
3055459,51,56,0
3055520,43,79,0
3055601,7,41,0
3055684,38,103,1
3055987,38,103,1
3056106,52,52,0
3056410,52,52,0
3056417,116,80,0
3056529,7,82,0
3056832,7,82,0
3057071,107,95,0
3057124,121,65,0
3057193,119,26,0
3057195,116,80,1
3057499,116,80,1
3057537,48,41,0
3057548,41,124,0
3057604,112,72,0
3057818,10,126,0
3057880,47,82,0
3058183,47,82,0
3058298,83,52,0
3058560,21,56,0
3058720,19,69,1
3058837,62,95,0
3058845,98,63,0
3058897,112,38,0
3059200,112,38,0
3059232,89,123,0
3059518,11,5,0
3059534,27,108,0
3059674,84,33,1
3059694,19,69,0
3059714,95,54,0
3059775,82,96,0
3059778,27,22,0
3059783,107,98,0
3059807,60,15,0
3059819,75,123,0
3059827,102,62,0
3059969,103,21,0
3060272,103,21,0
3060280,77,30,0
3060417,23,12,0
3060593,48,30,1
3060896,48,30,1
3060899,45,85,0
3060973,107,95,0
3060980,107,65,0
3061037,6,66,0
3061128,20,56,0
3061194,122,121,1
3061276,6,100,0
3061579,6,100,0
3061624,69,116,0
3061834,48,30,0
3061844,16,64,0
3062034,103,123,0
3062089,117,41,0
3062141,67,32,0
3062192,20,20,0
3062295,111,101,0
3062486,35,74,0
3062691,112,38,0
3062730,108,124,0
3062801,58,78,0
3062878,20,56,0
3063054,84,94,0
3063358,84,94,0
3063479,116,57,1
3063585,48,105,0
3063699,52,104,0
3063823,77,65,0
3064061,43,97,0
3064111,12,92,0
3064138,17,29,1
3064208,20,20,0
3064244,7,109,0
3064378,68,122,0
3064396,99,8,0
3064462,76,124,0
3064732,22,124,1
3065011,50,103,0
3065126,103,62,0
3065337,103,79,0
3065504,16,63,0
3065615,84,101,0
3065832,107,98,0
3065934,20,109,1
3066088,7,90,0
3066148,112,72,0
3066451,112,72,0
3066492,68,115,0
3066579,123,48,0
3066882,123,48,0
3066945,103,79,0
3067249,103,79,0
3067532,102,62,1
3067835,102,62,1
3067970,66,55,1
3068049,2,56,0
3068352,2,56,0
3068400,127,94,1
3068401,56,93,0
3068469,43,79,0
3068470,62,95,0
3068608,107,64,0
3068704,91,118,0
3068776,6,53,0
3069048,107,98,0
3069243,12,124,0
3069431,95,109,1
3069485,95,72,0
3069752,116,116,0
3070056,116,116,0
3070088,68,124,0
3070228,35,74,0
3070248,35,104,0
3070367,19,98,0
3070637,62,97,0
3070834,107,98,0
3070854,62,62,0
3071098,54,106,0
3071402,54,106,0
3071599,125,123,0
3071815,70,120,0
3071987,91,118,1
3072001,47,91,0
3072221,124,16,0
3072301,45,76,0
3072605,45,76,0
3072742,35,69,0
3073045,35,69,0
3073308,80,60,1
3073381,50,80,0
3073558,36,67,0
3073665,36,20,1
3073969,36,20,1
3073991,35,23,0
3074011,12,61,0
3074162,9,101,0
3074238,80,60,0
3074494,35,69,0
3074594,110,71,0
3074600,20,106,0
3074733,72,108,0
3075037,72,108,0
